Sample_ID,Cancer_Type,Label,BRCA1,BRCA2,ERBB2,ESR1,PGR,GATA3,FOXA1,EGFR,KRAS,ALK,MET,ROS1,STK11,KEAP1,BRAF,TP53,PIK3CA,MYC,PTEN,CDK1,UHRF1,HMMR,CEP55,ASPM,RAD51AP1,DLGAP5,KIF11,PBK,HMGB2,CDKN2A,SMAD4,RB1,ATM,APC,VHL,RET,CTNNB1,FGFR1,FGFR2,FGFR3,NOTCH1,JAK2,STAT3,MTOR,AKT1,CCND1,CDK4,CDK6,MDM2,BCL2
TCGA-NORM-191,Normal,0,4.9719,5.8334,5.9628,5.0611,4.9771,4.2866,4.4299,6.2413,5.0401,4.6337,4.2076,6.1663,6.0815,4.3652,4.2063,5.3073,4.0068,5.4847,4.6917,4.4896,5.2034,3.9453,4.8998,5.4318,5.2149,5.7739,3.9954,5.3639,6.2737,3.9309,5.1674,4.1227,3.9229,4.8522,6.3067,5.398,3.9455,4.5538,5.0184,4.8159,4.9284,4.4552,3.386,6.1217,5.0866,4.7491,4.8692,5.4056,4.2761,4.766
TCGA-NORM-192,Normal,0,5.2185,5.9513,6.1739,5.8285,4.3896,4.14,3.69,5.8887,5.5788,5.4119,3.0564,6.7047,5.917,4.2963,4.7857,5.0896,3.4085,5.3499,4.3083,4.8653,5.4036,4.593,4.4181,3.963,4.8007,5.9105,4.8962,4.604,5.7655,3.8106,5.4997,4.1457,4.2251,6.4889,5.5722,5.4725,4.7534,5.2956,5.1169,5.8864,5.1705,5.0456,3.9415,5.6891,4.5386,4.8245,4.6515,5.8177,4.9278,4.2984
TCGA-NORM-193,Normal,0,4.0585,6.2599,5.7294,5.3457,4.2457,4.2114,4.3536,5.8926,5.4642,5.6545,4.5508,6.4384,5.9182,5.1504,4.5891,4.9907,4.9425,4.3256,5.5375,4.7015,5.3227,4.4335,4.4875,4.9082,4.737,6.3008,4.3882,4.9592,4.8871,4.2231,5.4208,4.5499,3.6809,5.367,6.4059,6.4466,4.2083,4.9301,5.6331,4.9652,4.0896,4.4664,4.5201,5.6515,4.2184,5.9039,3.8384,4.4585,5.1946,4.5387
TCGA-NORM-194,Normal,0,5.0421,5.9558,6.7491,5.2145,4.2394,3.9845,4.1835,6.1823,5.8641,4.8876,3.9346,6.3348,6.0955,4.4701,4.6441,4.0395,5.3704,5.6011,4.3451,4.1569,4.875,4.612,4.0646,4.657,5.208,5.6976,4.5558,4.6517,5.571,3.8262,5.1905,4.4821,4.1895,6.0983,5.7866,5.6437,4.6711,3.5961,5.2972,5.1428,3.6936,5.6099,4.647,5.4402,5.1802,5.3929,4.8741,4.9207,5.6181,4.5894
TCGA-NORM-195,Normal,0,4.4576,5.5672,4.9533,5.4016,4.6009,4.6361,4.0747,5.3849,5.0155,6.0763,3.8272,6.1983,5.3473,4.6186,4.1941,4.8745,5.0174,4.9314,4.8933,4.3927,4.7073,3.921,4.7319,4.9524,5.0702,5.5916,4.8592,5.1599,5.6198,3.304,3.5715,4.5029,3.502,5.9919,5.9884,6.4928,4.8501,4.2895,5.882,5.1342,4.0625,5.5716,3.5763,6.146,3.8729,5.5493,4.7726,5.8986,4.4985,4.1363
TCGA-NORM-196,Normal,0,5.1942,6.2425,5.6915,4.8868,4.0774,4.9035,4.1046,6.0745,5.2706,5.0254,4.4655,6.3603,6.8689,4.0101,4.7702,3.8133,4.7401,5.5939,4.0178,4.5485,5.0926,3.991,4.8161,5.3103,4.9434,5.8199,4.4907,5.1321,4.8131,4.601,5.4694,4.5528,3.7802,5.8809,6.0451,5.0881,3.9105,3.9445,5.7404,4.6744,3.81,4.7228,3.8708,5.8413,5.5438,5.9321,5.1469,5.67,4.7533,3.8566
TCGA-NORM-197,Normal,0,4.3259,6.6921,5.3642,4.7539,4.1493,4.2358,4.2486,6.0185,4.9498,5.8663,3.7576,6.0635,6.1404,4.1783,4.1438,4.6697,4.2834,4.9813,5.2004,5.565,5.6185,4.5196,4.8816,4.3231,5.0554,5.714,4.584,5.1837,5.4742,3.962,5.363,3.8226,3.9992,6.7134,6.2679,5.7691,5.5234,3.6025,5.0061,5.7391,4.2892,4.9802,3.536,6.202,4.8143,4.965,4.6226,4.9932,5.318,3.903
TCGA-NORM-198,Normal,0,5.3874,6.5037,5.447,5.2197,4.2819,3.9929,3.9282,5.784,6.0482,5.9837,4.4659,6.3003,5.3286,4.4485,4.8367,3.8373,4.9558,6.1996,5.4281,5.277,5.4443,4.7425,4.3197,5.1641,5.2978,5.8578,5.0315,4.8889,5.2191,4.1451,4.8733,4.4773,3.3696,6.5587,6.1454,5.5441,4.2947,4.1093,5.815,5.2148,3.951,4.7087,4.3713,5.6754,4.5963,5.5132,4.8262,5.5304,4.6344,3.5467
TCGA-NORM-199,Normal,0,4.5686,6.9023,6.5204,6.1411,4.2564,3.5412,3.0734,5.6293,5.2333,6.143,4.4358,6.2361,5.4309,4.0348,4.5144,4.7172,4.8457,4.6889,5.2431,4.8324,4.8643,3.9539,4.9525,4.7005,5.7185,5.9529,4.2203,5.1267,5.3318,3.7744,4.9259,4.6908,4.5235,6.3592,6.8063,5.5347,5.4236,3.8095,5.0496,4.1764,4.0679,4.8627,4.3123,6.1103,4.0325,5.2808,4.5186,4.345,4.7613,4.0598
TCGA-NORM-200,Normal,0,5.4691,6.1777,5.9084,4.6427,4.8806,4.9287,3.2285,5.5882,5.5455,5.8477,3.74,5.9963,5.5626,4.5168,4.9387,4.0565,5.1197,4.8027,4.5688,5.0091,5.7609,4.69,4.0506,4.5963,5.3737,5.7461,3.9561,5.3376,4.9816,4.9097,6.0318,4.647,4.7556,6.1167,6.4688,6.4434,4.7806,4.1,4.7382,4.9309,4.639,5.5149,4.3026,5.7569,3.6797,5.2347,4.5488,5.0033,5.4811,5.3002
TCGA-BRCA-001,BRCA,1,8.0428,9.5355,9.2165,9.018,7.0856,9.0521,8.6778,6.0104,5.5512,5.7746,3.1593,6.4522,5.4959,3.9192,3.8478,5.9973,4.558,8.4736,3.492,3.9209,5.416,4.4261,5.0855,5.6968,4.321,5.7012,4.3011,5.3482,5.4111,3.9259,5.1161,3.8169,4.637,6.3172,6.5833,5.6233,4.3417,3.6757,5.6848,4.4484,5.1928,4.4356,4.2125,6.7839,4.8689,9.3081,4.2015,4.4533,5.5878,5.1598
TCGA-BRCA-002,BRCA,1,8.9063,8.9886,8.6941,9.1836,7.0126,8.5625,8.9405,5.6324,5.2712,5.8281,5.0637,6.0229,6.716,3.4878,4.4742,5.9705,4.4031,9.3168,3.8179,3.6282,4.5519,4.6679,3.8241,5.1804,5.0657,5.6422,4.3985,5.3887,4.7146,4.1233,4.7668,4.457,4.4664,6.1705,6.4287,5.4285,4.6391,4.0959,5.3536,4.568,4.0526,4.533,3.2286,5.6501,4.8823,8.5424,4.0575,4.9411,5.549,4.1824
TCGA-BRCA-003,BRCA,1,9.6548,9.6525,9.5609,8.8054,8.1696,8.9754,6.2931,5.8212,5.464,5.5067,2.8069,6.3843,6.591,4.5255,3.8845,5.9012,5.5543,10.1512,4.2568,4.8189,5.0155,4.2066,4.6038,5.0808,5.7578,6.2866,3.7296,5.2433,5.6717,4.4116,5.022,5.8322,3.5046,5.546,6.2412,6.8369,4.2521,4.082,6.044,4.9594,4.1012,5.3722,4.2119,6.5157,5.2151,9.424,4.8316,5.2512,5.4473,4.4343
TCGA-BRCA-004,BRCA,1,9.4498,10.6135,9.7251,7.8483,8.3668,9.2594,6.8513,6.6011,5.3932,6.2238,4.6685,5.4965,6.0614,5.3298,3.9007,6.0062,4.2607,9.137,4.2824,3.6728,5.5165,4.1809,4.5866,4.3875,5.1775,6.2526,4.1183,4.2901,5.1518,4.4803,5.1261,3.6264,4.5247,6.7952,6.1344,4.9756,4.5112,4.2906,5.1005,5.26,3.8148,5.1022,3.9615,6.3084,4.5622,10.0546,4.2843,5.1615,5.0727,3.9714
TCGA-BRCA-005,BRCA,1,9.2699,10.0452,10.2022,10.3117,7.1251,8.5171,8.8881,6.1014,5.3911,6.1526,4.2181,6.1028,6.3525,4.5838,4.4608,6.8517,4.6225,9.593,3.2034,4.2651,4.8468,3.6109,4.2029,4.7189,5.0549,5.5917,3.2614,5.9186,5.8466,4.3251,6.2903,3.8865,5.0869,5.6049,6.2438,5.1416,4.6775,4.408,5.428,5.3253,4.318,4.8282,3.7922,6.406,4.2424,9.966,5.2971,4.3098,5.7692,5.4369
TCGA-BRCA-006,BRCA,1,7.6955,8.9324,9.0806,7.9578,6.7675,7.8725,6.5471,5.7035,4.7974,5.3289,3.9677,5.9307,5.1172,4.3744,3.9206,6.0562,5.0396,8.7127,2.9571,5.425,5.091,4.0064,4.1969,4.834,5.9941,4.9576,3.4108,5.2656,5.588,4.1285,5.6345,3.8095,3.6707,6.1495,7.0034,6.0588,4.9738,3.678,5.7165,4.3773,5.1524,4.5834,3.6774,5.264,4.6122,10.1092,5.4424,5.5324,4.8074,4.8434
TCGA-BRCA-007,BRCA,1,8.0169,10.9054,9.8106,9.8438,7.406,7.4054,8.6573,6.1951,4.0769,6.1661,4.5901,5.9542,6.19,4.0374,4.1649,6.4134,4.5335,7.2385,3.8482,4.6014,5.9453,4.3141,4.4319,5.3285,5.0637,5.3524,5.0168,5.2281,5.3048,4.1911,4.8013,4.1113,4.1449,5.9902,6.7606,5.8872,5.0976,4.2196,6.0335,5.1671,4.2752,5.0827,3.5984,6.254,4.5492,9.4387,5.239,4.519,4.9915,4.9205
TCGA-BRCA-008,BRCA,1,8.6721,9.8361,10.6086,9.8207,7.8225,8.8506,8.9299,5.3022,6.2029,5.495,3.0736,5.7807,5.3551,4.1263,4.1774,6.0723,4.5218,8.9312,4.1382,4.2675,5.9366,3.6943,4.9503,5.6276,4.9147,5.8241,3.9553,4.8754,6.0872,4.4764,5.5459,3.4062,3.7849,6.957,6.3298,6.0463,4.7554,3.9084,5.6716,4.2032,3.4658,4.7218,4.1717,5.2157,4.6328,9.6241,4.2559,5.7939,5.2214,3.9548
TCGA-BRCA-009,BRCA,1,9.4948,9.279,9.6348,8.6115,7.1308,7.6756,7.9263,6.3887,4.7583,6.194,3.2652,7.1925,5.6257,4.54,3.454,6.3972,4.7836,9.7101,2.8988,4.1674,5.9113,4.3223,5.4131,4.5428,4.786,6.1352,3.6278,4.5246,5.8521,3.5162,4.4271,5.3094,3.4462,6.1796,6.1589,4.3732,4.5365,4.4391,5.6825,5.4201,4.0747,5.4456,3.731,5.2953,3.9205,8.6608,5.1906,4.3869,5.3398,4.2737
TCGA-BRCA-010,BRCA,1,9.2996,9.7308,9.8125,9.4167,6.703,7.6744,8.5641,5.1141,5.5551,4.9806,3.4762,5.7747,5.9284,3.8229,4.0915,6.6733,4.0642,9.0125,2.8683,4.5316,5.9823,3.6447,4.5879,4.8724,4.6,5.6886,4.72,4.8977,5.6855,4.2986,5.0451,4.9389,3.7726,6.5155,5.7629,5.6204,4.5888,4.3842,4.2986,5.1973,4.2172,5.2323,4.3269,6.1974,3.5656,9.5137,4.8522,5.244,4.808,4.7755
TCGA-BRCA-011,BRCA,1,8.5323,10.2494,9.9924,10.745,9.413,7.7602,7.8574,5.1413,5.4777,5.0002,3.6487,5.5384,5.6012,4.4532,4.5368,5.815,5.204,9.6809,3.3522,4.7539,6.3279,4.4745,4.4613,4.0423,4.8936,5.8449,4.2455,4.2986,4.878,4.8295,6.0536,3.9318,4.4795,5.4983,6.8265,5.9011,5.145,3.3573,5.8441,4.9645,4.6944,5.5468,4.1085,5.7001,4.9592,8.3939,4.2494,4.6841,4.4642,4.1515
TCGA-BRCA-012,BRCA,1,8.2814,9.7965,9.8239,8.3467,8.2089,8.472,7.2644,4.9556,5.2039,5.7221,4.4506,7.0105,6.3906,4.5495,4.2574,5.4899,5.3472,9.9162,4.2789,4.3456,4.7256,4.1067,4.4913,4.9019,4.6346,5.7399,5.0281,4.2948,4.2449,4.7251,4.6048,4.1851,4.4474,6.0579,6.0877,5.8147,5.9295,5.1052,5.1585,5.4938,4.5212,5.0796,3.6217,6.2262,4.4163,8.1721,4.3022,5.6441,4.8189,4.0259
TCGA-BRCA-013,BRCA,1,8.3496,8.6508,10.107,9.3696,7.8246,6.9856,9.2058,5.9773,4.9093,5.3616,4.8844,6.0973,5.7405,3.9965,3.4527,5.6405,4.8321,8.8323,3.0001,4.0782,5.0557,4.3051,4.5702,4.7452,5.2074,5.2757,4.9064,5.348,5.1434,4.9026,6.1148,4.8416,2.6338,6.877,6.5218,6.7817,5.2889,5.004,5.9446,5.6427,5.2655,5.1977,3.2895,5.8468,4.7643,10.0181,4.0625,4.3286,4.8322,4.8105
TCGA-BRCA-014,BRCA,1,6.7602,10.6787,9.6588,8.7979,7.975,9.0475,8.3834,6.006,6.0605,5.5891,4.1894,5.5029,5.8079,5.1943,4.6144,5.423,4.1824,8.0096,4.5713,5.079,3.6189,4.2662,4.7165,4.3249,4.8081,6.3929,4.6437,4.8815,5.2097,3.9883,5.4776,3.6603,3.8082,6.6052,6.0881,5.3535,4.2658,4.5753,5.2464,5.2238,3.9551,4.5244,4.1979,5.9518,4.9119,10.1598,4.5068,5.3186,5.0084,4.7235
TCGA-BRCA-015,BRCA,1,7.7352,9.4834,9.8758,7.7019,7.9917,7.3706,8.8005,5.2371,5.3163,5.3936,4.0202,6.8697,5.9202,4.0698,4.0444,6.5387,5.3187,9.2934,4.2531,4.9456,6.0556,3.3321,4.9763,5.2979,4.334,5.2846,4.0139,4.7669,5.0625,4.2235,5.7694,4.9158,3.7242,5.6652,6.7823,6.1018,4.7116,4.4515,5.4904,5.2306,4.1005,5.2238,3.3204,5.6566,4.2308,8.8647,4.2225,4.8774,4.4456,4.681
TCGA-BRCA-016,BRCA,1,8.272,9.8643,8.6434,8.1274,8.7068,8.7252,8.538,6.5381,5.0244,5.7481,3.1437,6.1832,5.7028,3.876,4.5993,6.1395,5.5354,8.5996,3.7215,4.6621,5.2056,4.0423,4.677,5.3371,4.1673,5.3244,3.9141,4.5827,5.4747,4.3969,5.8692,4.6777,4.4862,5.3816,6.8662,5.6736,5.1866,3.5268,5.3846,5.4398,4.2824,4.7124,4.7306,5.4148,4.5591,9.162,5.7336,4.915,5.0645,4.1843
TCGA-BRCA-017,BRCA,1,9.0677,10.8771,10.3111,8.8638,8.0964,8.4247,7.2872,6.0554,5.1194,5.8263,4.5174,6.2314,6.664,4.3778,4.7124,6.7856,4.6207,9.9233,3.6577,4.4294,4.6898,4.4276,4.8053,5.3956,5.3989,5.585,3.8502,5.3477,5.8587,4.4798,5.8788,4.2692,3.9098,5.7191,6.0964,5.7392,4.7735,4.1502,5.4385,4.58,4.7393,5.1276,3.9884,5.6268,3.9034,10.7029,4.9631,4.3322,5.5843,4.8679
TCGA-BRCA-018,BRCA,1,7.8914,10.6242,8.2073,9.767,7.5951,8.3085,7.4751,6.0947,5.7934,5.3772,4.449,6.0603,4.5676,4.4414,4.3122,6.7243,4.7959,9.3069,4.394,4.6076,5.2462,4.6792,4.652,6.0889,4.8984,5.9033,4.0647,5.5666,5.4577,3.9327,4.9004,3.7204,4.3525,5.3941,6.7786,5.1471,4.581,3.7741,5.5217,4.9816,4.4909,4.3262,3.6938,6.4858,4.8986,7.4548,4.8744,4.6279,4.9069,4.293
TCGA-BRCA-019,BRCA,1,8.2994,9.5171,7.64,9.0461,9.3607,7.3712,8.2219,5.9873,5.0238,5.866,3.3917,6.2268,6.1122,4.3678,4.5854,5.9837,4.1864,9.3648,4.1333,3.7033,5.6071,4.0353,4.5463,4.1362,4.5775,6.2104,4.4557,4.9399,5.2451,4.3468,5.5568,4.3376,4.6896,6.5728,6.3311,5.8058,4.9988,4.372,6.0357,5.4181,3.7594,4.5464,3.725,6.4886,3.7812,9.1974,4.867,5.7255,5.2929,3.7351
TCGA-BRCA-020,BRCA,1,8.9505,10.3625,10.5103,8.3139,7.6364,7.0074,7.9762,5.7572,4.7701,4.9862,4.1292,5.9364,4.8717,4.8994,4.5675,6.6139,5.2397,8.0321,4.76,5.2444,4.9779,4.0906,4.8486,4.2989,4.882,6.2274,4.6981,4.7979,5.8147,4.2536,5.471,4.1177,4.1398,5.7005,5.1541,5.6386,4.6091,4.2835,6.1114,4.6422,4.0846,5.4725,3.6994,6.0774,4.3652,9.1144,5.0648,4.9574,5.5981,3.4305
TCGA-BRCA-021,BRCA,1,8.8493,9.4415,8.9975,9.672,8.0269,7.5102,7.6396,6.1943,5.5757,6.1137,4.5975,6.0702,6.1523,4.2756,3.9385,6.6299,4.6312,8.7195,4.0115,3.257,6.7035,5.0578,4.5122,4.8107,5.1548,5.4328,4.5356,5.0593,5.2562,4.1929,4.6798,4.3949,4.2248,6.152,6.0165,6.3474,4.4933,4.3285,6.154,4.9286,4.3757,5.0412,4.6943,5.8716,5.211,9.1838,4.256,5.4838,5.0504,4.7169
TCGA-BRCA-022,BRCA,1,9.0596,9.6603,9.0277,9.6413,7.6198,7.4318,7.9726,6.1498,5.7205,5.1794,4.4015,6.4244,5.8316,4.3723,3.996,6.9398,4.3391,8.7311,3.2232,3.9736,4.8794,4.5093,4.3806,4.5268,4.6214,5.3624,5.2606,4.5713,6.0398,3.9368,5.0097,4.5671,4.1696,5.9888,6.2343,5.7971,4.5624,4.6827,4.7818,4.511,3.8744,4.5604,4.1186,6.2532,3.5881,9.987,4.5249,5.0012,4.5602,4.25
TCGA-BRCA-023,BRCA,1,9.5164,9.9787,9.6859,8.3989,7.9786,8.3374,7.2903,6.7074,5.5523,6.0146,4.1121,6.4716,5.433,4.2379,4.5747,6.9368,4.9231,9.2021,3.0376,4.1535,5.4609,3.9447,6.3316,5.0639,4.9642,5.4697,4.1992,5.1464,5.3593,3.8738,5.2,5.0473,4.8354,6.2136,5.4538,6.0477,5.4473,4.8998,5.8725,5.6795,4.2952,5.4034,3.7353,6.1466,5.2341,9.6251,4.255,5.1929,5.0894,4.7313
TCGA-BRCA-024,BRCA,1,10.69,8.9801,8.8209,8.2667,7.4432,8.2817,7.2784,5.6562,5.486,5.2953,3.6782,6.5249,5.1903,3.9232,4.4887,7.2511,4.8221,8.71,3.212,5.1459,5.7756,4.3318,4.5039,4.8236,4.6398,5.6523,4.1945,5.0809,5.0765,4.3642,5.7458,4.1853,3.7372,6.4434,6.2168,5.5951,5.3579,3.9324,4.5088,4.6144,5.0777,4.9305,3.8179,6.0138,5.0748,10.1286,4.9814,5.0495,5.5024,4.4968
TCGA-BRCA-025,BRCA,1,9.4607,10.1091,7.6019,8.528,7.2674,6.624,7.7593,6.5437,5.5081,5.5669,4.0355,5.777,5.5594,4.6808,3.7073,7.1773,4.4751,9.9259,4.2759,3.8042,5.0553,3.8791,3.7364,4.2897,6.224,6.0321,5.3979,5.5459,4.9324,3.9113,5.6308,4.5939,3.8544,5.3326,7.7683,5.7079,4.5073,4.2715,5.3839,5.0297,4.912,5.0271,3.4943,5.9197,4.3371,9.8074,5.2713,5.1979,4.5634,3.7937
TCGA-BRCA-026,BRCA,1,9.0292,9.9208,9.6212,8.3464,7.8399,9.3024,8.1461,5.7996,5.7734,5.1735,4.2469,6.389,5.9537,5.6153,3.9979,7.2622,4.9054,10.0814,3.6428,5.5798,5.186,4.5555,5.2955,4.5266,5.5036,5.7181,3.8218,4.4055,5.2579,4.5976,4.2971,4.4754,4.5893,5.4486,5.8074,6.0647,5.0944,5.0169,5.2121,4.5605,5.0948,4.7119,4.3293,7.0921,4.9457,9.6008,5.3248,5.4066,5.5968,4.2354
TCGA-BRCA-027,BRCA,1,9.7043,10.9349,9.0017,7.797,8.4294,6.7765,7.7225,5.3341,4.73,6.3602,4.58,6.1317,5.9238,4.3432,4.685,6.0192,5.1662,9.659,3.0878,4.6516,5.0505,4.4712,4.374,5.0403,5.6114,5.3677,4.374,5.362,5.0854,4.3344,5.6143,4.9168,3.8401,5.6162,5.9706,5.2946,4.9524,3.634,6.6718,5.6163,4.2748,5.5231,3.2573,7.2622,4.2742,8.6995,3.7578,5.3873,4.6496,4.4575
TCGA-BRCA-028,BRCA,1,8.3817,9.7225,10.1013,11.028,9.1639,8.8771,7.8479,6.1012,4.8411,5.4674,3.3092,4.9913,5.3569,4.5284,4.4628,5.9742,3.48,9.8053,3.9076,5.4186,6.0954,4.6742,4.6723,4.6072,5.3627,5.6475,4.1445,4.0824,5.2618,4.6505,5.9663,4.4018,3.6988,6.5389,6.1167,5.5956,3.9422,5.2668,5.8745,5.3915,3.8371,5.1293,4.0349,6.3916,5.2492,7.6828,4.1484,5.467,4.9487,4.8141
TCGA-BRCA-029,BRCA,1,9.0391,8.1356,8.9553,8.9503,6.7289,9.0355,6.2855,5.5055,5.3308,5.3752,3.4932,5.6548,5.336,4.3238,5.376,6.6489,5.2608,8.9766,3.9688,3.2407,5.1938,4.9605,4.3569,5.6872,5.7453,5.4928,4.1877,4.6245,4.9885,3.4859,5.551,3.6471,4.445,6.4016,5.2938,6.5534,4.927,4.5897,5.126,5.2795,4.8317,5.0401,5.0766,6.0225,5.1397,9.2352,4.9785,4.3085,5.3883,4.0392
TCGA-BRCA-030,BRCA,1,9.0012,9.8947,8.912,8.5961,8.01,6.7499,7.7028,5.3971,5.2453,6.0379,4.1625,6.401,5.3829,4.4318,4.4328,5.6165,4.1346,8.7234,4.0288,4.1882,5.242,4.9844,4.383,4.8096,4.9505,5.6335,5.2735,5.2842,4.5182,4.8664,5.474,4.1884,4.8178,5.6982,6.9822,5.8251,5.1729,5.7486,5.5954,4.9199,3.735,5.0291,3.5576,5.907,6.0167,8.4157,4.4089,5.0393,4.9968,4.9309
TCGA-BRCA-031,BRCA,1,8.0637,9.4137,8.2175,9.0157,9.9139,8.42,7.887,6.6582,6.1103,5.5672,4.7067,5.858,4.8983,4.087,5.2647,5.1085,4.6691,8.9946,3.1871,4.4189,5.3822,4.0258,3.9317,4.9135,5.54,6.1622,4.0344,4.5057,5.1612,4.8861,5.6594,4.7271,4.588,6.2979,6.1847,6.1096,4.3971,3.5076,5.8668,5.5872,3.7094,5.5003,4.916,5.9994,4.1603,10.0166,4.4105,4.8358,5.4194,3.6048
TCGA-BRCA-032,BRCA,1,7.3036,9.8439,8.4637,9.8324,7.2343,8.6833,7.5259,6.9846,6.0319,4.9056,4.141,6.5014,5.6023,5.0734,4.9473,6.0819,5.1599,8.0281,4.3721,5.084,4.8022,4.4328,3.6296,4.4243,5.5512,5.721,4.4052,5.1539,5.2676,4.5959,5.0271,4.5848,3.5708,6.4581,5.9637,5.758,4.4891,4.0971,5.0029,5.133,4.5458,4.4241,3.7775,6.0155,4.27,8.5981,5.4938,4.6351,4.0467,4.1073
TCGA-BRCA-033,BRCA,1,8.0998,10.4996,8.7767,7.6052,7.9623,8.6888,7.3931,5.2482,5.255,5.1989,3.4934,6.2636,6.2183,4.8877,4.6872,6.5918,5.0266,9.6076,3.9121,4.3349,5.0976,4.3438,5.8627,4.9566,4.6978,5.3112,4.1934,6.22,5.1037,4.5556,5.1486,4.5057,4.539,5.8016,5.8038,6.6079,5.1624,4.6102,5.899,5.1981,5.2774,5.1113,4.3643,5.275,4.1568,7.8743,5.3228,3.8679,5.0016,2.9098
TCGA-BRCA-034,BRCA,1,7.1735,11.4798,9.6012,8.1433,9.3133,7.1472,7.1615,5.9097,4.926,6.4593,3.2986,6.1621,6.022,4.4878,4.3045,5.768,4.2677,8.0657,3.9303,4.4198,6.4122,4.6414,3.3089,5.2476,4.9768,5.0324,5.0914,4.9134,5.0428,4.2898,5.908,4.4319,4.164,5.7391,6.6873,5.84,4.5574,4.0401,6.0187,4.8372,4.7832,4.8536,4.4368,6.1041,4.0939,9.8301,3.5905,4.7721,4.4139,5.4054
TCGA-BRCA-035,BRCA,1,8.8407,10.4934,10.4203,7.8887,9.4491,8.647,6.9542,6.1699,5.5957,6.1365,4.5284,6.3794,5.2676,5.6914,3.6982,6.1063,4.885,7.71,3.25,4.6013,5.9989,3.9502,4.5117,3.638,5.8707,5.1922,4.6027,5.0806,5.2543,4.5071,6.1722,4.5009,4.4707,6.252,6.6332,5.547,5.2078,4.7701,6.0466,4.6383,4.1843,5.2091,3.3902,6.798,4.5632,8.4243,4.3973,4.4807,4.9007,4.5163
TCGA-BRCA-036,BRCA,1,8.5072,9.431,10.8997,8.6275,8.6743,7.8996,9.5631,6.2824,4.9731,5.5484,4.1109,6.4665,5.9511,5.4148,4.2867,5.7814,4.7766,8.5889,3.0332,4.2889,5.1669,4.8768,3.9011,4.9809,6.1136,5.64,4.3372,5.4912,5.5644,4.811,5.253,4.7262,4.5022,5.9198,6.0674,5.7729,4.0513,4.0205,6.2534,5.4872,3.9785,5.0815,4.5613,6.2222,4.9693,10.3652,4.7935,5.0612,4.6052,4.7528
TCGA-BRCA-037,BRCA,1,10.5811,10.0499,8.2772,9.2557,8.6846,7.4038,8.2655,5.9427,4.8667,6.0528,3.4672,5.5794,6.0151,5.2686,4.2237,6.4335,5.206,8.7009,3.1772,4.0952,4.2423,4.1755,5.2318,4.2439,5.3535,5.2523,4.4923,5.4852,4.9736,4.1874,5.1291,4.7277,4.2608,6.1158,6.9036,6.1096,4.325,4.1719,5.4674,5.0085,5.5307,5.2748,3.0577,5.7291,3.6031,9.1886,3.6921,4.7084,4.4424,4.5988
TCGA-BRCA-038,BRCA,1,8.3123,10.2181,10.2199,9.3075,8.8558,7.6867,8.513,6.5696,5.3302,5.1712,4.1457,5.9561,6.1335,4.4981,4.6015,6.1744,4.9235,7.4983,4.3676,5.1223,5.5201,4.4619,4.5309,4.5044,4.9959,6.7187,4.5539,4.4584,4.4491,3.3832,5.1478,5.0081,3.6314,6.7984,6.2141,6.0202,4.8982,4.5102,5.2996,3.8011,3.9743,4.6454,4.2309,6.1101,4.4331,10.9578,4.3654,4.0313,5.2625,5.0013
TCGA-BRCA-039,BRCA,1,8.7696,10.1762,10.7829,10.1474,6.8304,7.2088,8.9037,6.4938,4.6863,5.9143,3.0716,6.0891,6.3874,4.1914,3.6466,6.4092,4.367,9.6312,3.155,4.2544,4.3356,4.3919,4.5623,4.2118,5.1003,6.2409,4.3315,5.2654,5.44,3.5,6.3649,4.1397,4.4712,6.4722,6.0546,6.0819,4.7931,3.5061,5.3392,4.6621,4.0376,4.4374,4.6389,6.8015,5.0583,10.2646,4.5134,4.826,4.8135,4.7287
TCGA-BRCA-040,BRCA,1,8.8114,11.1762,10.4764,8.553,8.544,8.034,6.6164,5.0483,5.5171,5.776,3.9083,6.9944,6.3249,3.668,4.314,6.1213,4.8763,7.9581,3.7051,5.4879,5.3748,4.0989,4.5161,5.6153,5.459,5.6462,3.9432,4.7132,5.0622,4.3558,5.7149,4.0124,4.5435,5.6332,5.8185,5.0537,3.9305,3.7552,5.4924,4.4713,5.0175,4.6231,4.1676,6.6606,4.6156,9.7156,4.7593,4.8633,4.7024,4.713
TCGA-BRCA-041,BRCA,1,8.1855,9.3023,9.4714,9.6709,8.0384,7.4351,8.3244,5.9365,5.4091,4.645,4.2729,6.5202,5.7927,5.6544,4.0585,5.5751,4.4718,9.2465,3.7191,3.9373,5.0728,4.2581,5.257,5.9071,5.6711,5.3397,4.0914,5.0517,6.1956,4.0195,4.6728,4.1246,4.5216,6.4325,6.0243,6.1202,3.5336,4.2668,5.9357,4.5519,3.8503,4.1562,4.8706,5.6404,4.6898,10.2333,5.4418,5.0672,4.933,4.4932
TCGA-BRCA-042,BRCA,1,7.9932,9.4588,9.2413,8.4593,7.8694,9.8222,7.7103,5.2308,5.2325,5.4251,4.3756,6.2508,5.6832,4.5125,3.8389,7.1775,5.4783,8.3466,2.4192,4.4397,4.7353,3.6688,3.9417,4.7092,4.7976,5.914,4.1578,4.523,5.2949,3.5729,5.5927,3.542,3.0607,5.2827,5.9152,5.6349,4.7386,3.9325,5.0821,5.685,4.8529,5.5825,4.2301,6.1948,4.1667,10.1329,4.2158,4.6175,4.394,4.6097
